         353753155 function calls (351787173 primitive calls) in 56032.253 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1 42593.901 42593.901 42617.337 42617.337 {built-in method exec_}
    30000 13208.960    0.440 13386.685    0.446 bmm.py:33(step)
      572    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
      101    0.000    0.000    0.000    0.000 deprecation.py:456(_deprecate_method_override)
      239    0.000    0.000    0.003    0.000 rcsetup.py:353(validate_color_for_prop_cycle)
      751    0.000    0.000    0.000    0.000 rcsetup.py:234(validator)
        2    0.000    0.000    0.013    0.006 core.py:1(<module>)
        1    0.000    0.000    0.003    0.003 mathtext.py:2837(<listcomp>)
      152    0.000    0.000    0.000    0.000 font_manager.py:842(set_variant)
       36    0.000    0.000    0.000    0.000 {method 'round' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.008    0.008 numeric.py:1(<module>)
       31    0.000    0.000    0.001    0.000 _base.py:56(__set_name__)
       28    0.000    0.000    0.000    0.000 cycler.py:349(by_key)
       15    0.000    0.000    0.006    0.000 offsetbox.py:882(get_extent)
        1    0.000    0.000    0.028    0.028 qt_compat.py:70(_setup_pyqt5)
      103    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
      151    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        3    0.000    0.000    0.002    0.001 _base.py:2607(_update_title_position)
      181    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       10    0.000    0.000    0.016    0.002 axis.py:416(__init__)
       12    0.000    0.000    0.001    0.000 axis.py:2244(get_tick_space)
  263/261    0.000    0.000    0.000    0.000 pyparsing.py:554(__init__)
       43    0.000    0.000    0.008    0.000 backend_pdf.py:1677(writePath)
     72/4    0.000    0.000    0.001    0.000 pyparsing.py:1835(_parseCache)
      605    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        1    0.000    0.000    0.014    0.014 pyparsing.py:27(<module>)
       27    0.000    0.000    0.000    0.000 __init__.py:168(connect)
      251    0.000    0.000    0.001    0.000 {method 'encode' of 'str' objects}
      157    0.000    0.000    0.000    0.000 rcsetup.py:623(validate_capstyle)
        1    0.000    0.000    0.017    0.017 backend_pdf.py:999(embedTTFType3)
       11    0.000    0.000    0.003    0.000 transforms.py:658(union)
      763    0.000    0.000    0.000    0.000 font_manager.py:800(get_size_in_points)
      107    0.000    0.000    0.000    0.000 inspect.py:535(_findclass)
      709    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
      336    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
      151    0.000    0.000    0.000    0.000 sre_parse.py:432(_uniq)
      152    0.000    0.000    0.000    0.000 sre_compile.py:492(_get_charset_prefix)
        6    0.000    0.000    0.009    0.002 legend.py:1022(_find_best_position)
       24    0.000    0.000    0.006    0.000 ticker.py:2278(tick_values)
       24    0.000    0.000    0.001    0.000 axis.py:1333(_get_tick_label_size)
       41    0.000    0.000    0.000    0.000 deprecation.py:192(_deprecated_property)
      102    0.000    0.000    0.000    0.000 lines.py:938(_get_markerfacecolor)
       45    0.000    0.000    0.002    0.000 backend_pdf.py:1669(pathOperations)
      348    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:152(__init__)
       34    0.000    0.000    0.000    0.000 __init__.py:536(__setitem__)
        6    0.000    0.000    0.005    0.001 backend_qt5.py:278(enterEvent)
      362    0.000    0.000    0.000    0.000 sre_compile.py:595(isstring)
      462    0.000    0.000    0.000    0.000 __init__.py:2291(<genexpr>)
      156    0.000    0.000    0.000    0.000 artist.py:687(set_figure)
      129    0.000    0.000    0.002    0.000 artist.py:850(_set_gc_clip)
        3    0.000    0.000    0.005    0.002 collections.py:340(draw)
      181    0.000    0.000    0.000    0.000 sre_parse.py:921(fix_flags)
      568    0.000    0.000    0.000    0.000 inspect.py:2640(__init__)
      616    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
      190    0.000    0.000    0.000    0.000 pyplot.py:82(_copy_docstring_and_deprecators)
      135    0.000    0.000    0.000    0.000 pyplot.py:1884(<genexpr>)
       24    0.000    0.000    0.006    0.000 ticker.py:2274(__call__)
      110    0.000    0.000    0.000    0.000 markers.py:252(set_fillstyle)
      284    0.000    0.000    0.000    0.000 function_base.py:443(_needs_add_docstring)
    63/11    0.000    0.000    0.002    0.000 pyparsing.py:4049(parseImpl)
       42    0.000    0.000    0.000    0.000 offsetbox.py:137(_get_aligned_offsets)
      112    0.000    0.000    0.009    0.000 {method 'min' of 'numpy.ndarray' objects}
      202    0.000    0.000    0.000    0.000 text.py:1102(set_x)
        3    0.000    0.000    0.195    0.065 figure.py:1819(draw)
       67    0.000    0.000    0.000    0.000 pyparsing.py:4442(__init__)
       12    0.000    0.000    0.001    0.000 __init__.py:1852(_define_aliases)
       94    0.000    0.000    0.005    0.000 {built-in method builtins.sum}
        1    0.000    0.000    0.000    0.000 _color_data.py:995(<dictcomp>)
      110    0.000    0.000    0.002    0.000 markers.py:215(__init__)
       56    0.000    0.000    0.000    0.000 enum.py:582(_find_data_type)
       61    0.000    0.000    0.000    0.000 sre_compile.py:411(_mk_bitmap)
      218    0.000    0.000    0.001    0.000 backend_bases.py:937(set_foreground)
      612    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
       12    0.000    0.000    0.001    0.000 axis.py:2529(get_tick_space)
        3    0.000    0.000    0.000    0.000 figure.py:847(set_size_inches)
      922    0.000    0.000    0.000    0.000 font_manager.py:1164(score_style)
       33    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1556(_fill_cache)
       80    0.000    0.000    0.002    0.000 font_manager.py:932(copy)
        1    0.000    0.000    0.000    0.000 six.py:21(<module>)
      202    0.000    0.000    0.000    0.000 text.py:1113(set_y)
       64    0.000    0.000    0.003    0.000 rcsetup.py:106(<listcomp>)
      268    0.000    0.000    0.000    0.000 backend_pdf.py:988(cvt)
       86    0.000    0.000    0.001    0.000 deprecation.py:222(finalize)
      191    0.000    0.000    0.001    0.000 figure.py:438(_set_dpi)
      123    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:593(_validate_timestamp_pyc)
       14    0.000    0.000    0.005    0.000 axis.py:341(_apply_params)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1466(__init__)
    50/46    0.000    0.000    0.045    0.001 <frozen importlib._bootstrap_external>:1171(create_module)
      548    0.000    0.000    0.000    0.000 __init__.py:2234(<genexpr>)
       35    0.000    0.000    0.000    0.000 __init__.py:1284(getLogger)
      337    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:811(find_spec)
      663    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
      179    0.000    0.000    0.000    0.000 enum.py:44(_is_private)
      690    0.000    0.000    0.000    0.000 artist.py:860(get_rasterized)
      922    0.000    0.000    0.000    0.000 font_manager.py:1228(score_size)
       95    0.000    0.000    0.000    0.000 text.py:1137(set_verticalalignment)
       48    0.000    0.000    0.001    0.000 lines.py:692(_transform_path)
        1    0.000    0.000    0.010    0.010 core.py:196(read_style_directory)
      227    0.000    0.000    0.000    0.000 rcsetup.py:150(validate_bool)
      337    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
       16    0.000    0.000    0.001    0.000 ticker.py:2146(_validate_steps)
  170/130    0.000    0.000    0.000    0.000 transforms.py:2305(_invalidate_internal)
        9    0.000    0.000    0.001    0.000 backend_agg.py:412(get_renderer)
        3    0.000    0.000    0.000    0.000 backend_bases.py:1685(__init__)
       16    0.000    0.000    0.000    0.000 function_base.py:1164(diff)
      481    0.000    0.000    0.000    0.000 sre_parse.py:168(__setitem__)
       83    0.000    0.000    0.001    0.000 transforms.py:324(ymax)
      922    0.000    0.000    0.000    0.000 font_manager.py:1181(score_variant)
       35    0.000    0.000    0.000    0.000 transforms.py:1251(__init_subclass__)
   114/56    0.000    0.000    0.002    0.000 pyparsing.py:3968(copy)
      135    0.000    0.000    0.000    0.000 transforms.py:2613(get_matrix)
       27    0.000    0.000    0.005    0.000 pyparsing.py:3294(__init__)
      302    0.000    0.000    0.000    0.000 rcsetup.py:600(_deprecate_case_insensitive_join_cap)
       98    0.000    0.000    0.002    0.000 axis.py:1944(getter)
      387    0.000    0.000    0.000    0.000 figure.py:435(_get_dpi)
       83    0.000    0.000    0.000    0.000 sre_parse.py:861(_parse_flags)
       73    0.000    0.000    0.000    0.000 rcsetup.py:90(<listcomp>)
      284    0.000    0.000    0.000    0.000 function_base.py:461(_add_docstring)
      152    0.000    0.000    0.000    0.000 font_manager.py:819(set_family)
      444    0.000    0.000    0.000    0.000 colors.py:224(<genexpr>)
      166    0.000    0.000    0.000    0.000 colors.py:521(__init__)
      103    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
       39    0.000    0.000    0.000    0.000 pathlib.py:682(_parse_args)
      6/3    0.000    0.000    0.192    0.064 image.py:113(_draw_list_compositing_images)
       60    0.000    0.000    0.000    0.000 markers.py:243(__bool__)
        1    0.000    0.000    0.005    0.005 cm.py:53(_gen_cmap_registry)
       66    0.000    0.000    0.001    0.000 lines.py:1190(set_markerfacecolor)
       50    0.000    0.000    0.001    0.000 backend_pdf.py:2238(__init__)
       40    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
      411    0.000    0.000    0.000    0.000 copyreg.py:94(__newobj__)
      273    0.000    0.000    0.000    0.000 __init__.py:857(<listcomp>)
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
      922    0.000    0.000    0.000    0.000 font_manager.py:794(get_size)
     1790    0.000    0.000    0.000    0.000 __init__.py:794(<lambda>)
       21    0.000    0.000    0.002    0.000 artist.py:723(set_clip_path)
     12/3    0.000    0.000    0.013    0.004 offsetbox.py:350(draw)
       50    0.000    0.000    0.002    0.000 text.py:1190(set_fontproperties)
        1    0.000    0.000    0.024    0.024 rcsetup.py:1(<module>)
        1    0.000    0.000    0.061    0.061 backend_qt5.py:217(__init__)
        3    0.000    0.000    0.192    0.064 _base.py:2665(draw)
      720    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
      154    0.000    0.000    0.000    0.000 lines.py:67(_scale_dashes)
       24    0.000    0.000    0.001    0.000 _methods.py:125(_clip)
      181    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
      690    0.000    0.000    0.000    0.000 artist.py:880(get_agg_filter)
      523    0.000    0.000    0.000    0.000 {built-in method from_bytes}
      592    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
      145    0.000    0.000    0.000    0.000 rcsetup.py:617(validate_joinstyle)
      304    0.000    0.000    0.000    0.000 font_manager.py:1016(_normalize_font_family)
       68    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(broadcast_arrays)
     33/5    0.000    0.000    0.000    0.000 pyparsing.py:3928(streamline)
       62    0.000    0.000    0.000    0.000 transforms.py:339(intervalx)
      151    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
       93    0.000    0.000    0.000    0.000 text.py:944(set_horizontalalignment)
       35    0.000    0.000    0.001    0.000 __init__.py:2034(getLogger)
      143    0.000    0.000    0.001    0.000 font_manager.py:746(__eq__)
       81    0.000    0.000    0.005    0.000 docstring.py:77(dedent_interpd)
       66    0.000    0.000    0.000    0.000 lines.py:1346(set_dash_capstyle)
       32    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1324(_path_hooks)
        6    0.000    0.000    0.000    0.000 backend_qt5.py:286(leaveEvent)
       40    0.000    0.000    0.000    0.000 colors.py:889(__init__)
      129    0.000    0.000    0.000    0.000 artist.py:354(set_transform)
      277    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1006(__init__)
       24    0.000    0.000    0.001    0.000 ticker.py:250(<listcomp>)
       30    0.000    0.000    0.001    0.000 _collections_abc.py:933(update)
       71    0.000    0.000    0.001    0.000 transforms.py:309(xmin)
       70    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(column_stack)
      138    0.000    0.000    0.000    0.000 scale.py:118(get_transform)
        1    0.000    0.000    0.004    0.004 backend_pdf.py:538(__init__)
       24    0.000    0.000    0.000    0.000 _methods.py:106(_clip_dep_invoke_with_casting)
       66    0.000    0.000    0.000    0.000 lines.py:1080(set_linewidth)
       55    0.000    0.000    0.000    0.000 core.py:2974(__array_finalize__)
       35    0.000    0.000    0.000    0.000 backend_pdf.py:1688(reserveObject)
       24    0.000    0.000    0.000    0.000 _methods.py:274(_ptp)
       80    0.000    0.000    0.001    0.000 transforms.py:314(ymin)
        6    0.000    0.000    0.000    0.000 backend_bases.py:1905(leave_notify_event)
       35    0.000    0.000    0.000    0.000 __init__.py:1335(_fixupParents)
      126    0.000    0.000    0.000    0.000 transforms.py:2143(<lambda>)
       70    0.000    0.000    0.000    0.000 shape_base.py:608(_column_stack_dispatcher)
      108    0.000    0.000    0.001    0.000 axis.py:295(set_label1)
      263    0.000    0.000    0.000    0.000 pyparsing.py:545(__new__)
      286    0.000    0.000    0.000    0.000 text.py:1151(set_text)
       24    0.000    0.000    0.004    0.000 ticker.py:775(set_locs)
     56/9    0.000    0.000    0.002    0.000 pyparsing.py:3897(leaveWhitespace)
       10    0.000    0.000    0.002    0.000 pyparsing.py:3140(__init__)
       75    0.000    0.000    0.000    0.000 _ufunc_config.py:434(__exit__)
      144    0.000    0.000    0.000    0.000 artist.py:935(set_visible)
      316    0.000    0.000    0.000    0.000 overrides.py:141(array_function_dispatch)
       29    0.000    0.000    0.000    0.000 os.py:674(__getitem__)
       75    0.000    0.000    0.000    0.000 backend_bases.py:957(set_joinstyle)
       16    0.000    0.000    0.000    0.000 {built-in method color}
       36    0.000    0.000    0.000    0.000 __init__.py:1404(__init__)
       66    0.000    0.000    0.002    0.000 transforms.py:806(from_bounds)
       56    0.000    0.000    0.001    0.000 __init__.py:774(_open_file_or_url)
       99    0.000    0.000    0.001    0.000 inspect.py:2873(replace)
       12    0.000    0.000    0.000    0.000 spines.py:240(_adjust_location)
        3    0.000    0.000    0.022    0.007 legend.py:588(draw)
       12    0.000    0.000    0.000    0.000 datetime.py:492(__new__)
      234    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
       17    0.000    0.000    0.001    0.000 deprecation.py:416(_make_keyword_only)
        1    0.000    0.000    0.106    0.106 backend_bases.py:2083(print_figure)
        2    0.000    0.000    0.002    0.001 function_base.py:1(<module>)
      341    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:736(find_spec)
       24    0.000    0.000    0.000    0.000 linecache.py:52(checkcache)
       36    0.000    0.000    0.000    0.000 pyparsing.py:2870(__init__)
       20    0.000    0.000    0.000    0.000 backend_pdf.py:450(__init__)
       75    0.000    0.000    0.000    0.000 _ufunc_config.py:429(__enter__)
      111    0.000    0.000    0.000    0.000 __init__.py:1841(_str_lower_equal)
        8    0.000    0.000    0.000    0.000 {built-in method createMaskFromColor}
       28    0.000    0.000    0.001    0.000 text.py:254(update_from)
       82    0.000    0.000    0.000    0.000 __init__.py:1873(make_alias)
      458    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
       41    0.000    0.000    0.000    0.000 transforms.py:2603(__init__)
        2    0.000    0.000    0.125    0.063 backend_agg.py:400(draw)
        8    0.000    0.000    0.088    0.011 backend_qt5.py:472(_draw_idle)
      115    0.000    0.000    0.002    0.000 _base.py:649(viewLim)
        8    0.000    0.000    0.000    0.000 path.py:572(get_extents)
        1    0.000    0.000    0.001    0.001 getlimits.py:94(_register_known_types)
       48    0.000    0.000    0.001    0.000 path.py:617(intersects_bbox)
       28    0.000    0.000    0.000    0.000 inspect.py:3065(__str__)
      480    0.000    0.000    0.000    0.000 artist.py:1371(<genexpr>)
      588    0.000    0.000    0.000    0.000 font_manager.py:803(get_file)
        1    0.000    0.000    0.000    0.000 _base.py:422(_AxesBase)
       32    0.000    0.000    0.000    0.000 axis.py:1610(_set_formatter)
       56    0.000    0.000    0.000    0.000 enum.py:571(_get_mixins_)
      316    0.000    0.000    0.000    0.000 backend_pdf.py:387(pdfRepr)
       24    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        6    0.000    0.000    0.005    0.001 backend_bases.py:1921(enter_notify_event)
      108    0.000    0.000    0.001    0.000 axis.py:308(set_label2)
       32    0.000    0.000    0.000    0.000 getlimits.py:382(__new__)
      179    0.000    0.000    0.000    0.000 enum.py:22(_is_dunder)
       67    0.000    0.000    0.000    0.000 lines.py:1045(set_drawstyle)
       12    0.000    0.000    0.027    0.002 axis.py:1375(get_major_ticks)
        1    0.000    0.000    0.004    0.004 fromnumeric.py:1(<module>)
       95    0.000    0.000    0.000    0.000 backend_bases.py:884(set_antialiased)
       12    0.000    0.000    0.001    0.000 __init__.py:474(_get_data_path)
       27    0.000    0.000    0.000    0.000 pathlib.py:556(_select_from)
    50/40    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1179(exec_module)
        1    0.000    0.000    0.002    0.002 numerictypes.py:1(<module>)
      180    0.000    0.000    0.001    0.000 sre_parse.py:96(closegroup)
       43    0.000    0.000    0.000    0.000 backend_pdf.py:2277(paint)
        6    0.000    0.000    0.001    0.000 getlimits.py:35(__init__)
       75    0.000    0.000    0.000    0.000 backend_bases.py:889(set_capstyle)
        1    0.000    0.000    0.007    0.007 backend_pdf.py:1040(<listcomp>)
        6    0.000    0.000    0.002    0.000 legend.py:1037(<listcomp>)
      143    0.000    0.000    0.000    0.000 inspect.py:727(getmodule)
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedWriter' objects}
        1    0.000    0.000    0.003    0.003 defchararray.py:1(<module>)
      276    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
      167    0.000    0.000    0.000    0.000 transforms.py:2055(transform)
      179    0.000    0.000    0.000    0.000 enum.py:33(_is_sunder)
      593    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:68(_relax_case)
      103    0.000    0.000    0.000    0.000 codecs.py:319(decode)
   114/56    0.000    0.000    0.002    0.000 pyparsing.py:3970(<listcomp>)
       86    0.000    0.000    0.001    0.000 backend_bases.py:659(new_gc)
       11    0.000    0.000    0.001    0.000 backend_pdf.py:298(<listcomp>)
       16    0.000    0.000    0.001    0.000 ticker.py:2169(set_params)
        1    0.000    0.000    0.000    0.000 __init__.py:747(<dictcomp>)
       59    0.000    0.000    0.000    0.000 transforms.py:348(intervaly)
       58    0.000    0.000    0.000    0.000 pathlib.py:742(__str__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2033(get_supported_filetypes_grouped)
      104    0.000    0.000    0.000    0.000 TiffTags.py:26(__new__)
       42    0.000    0.000    0.000    0.000 deprecation.py:365(<genexpr>)
       72    0.000    0.000    0.000    0.000 backend_bases.py:867(set_alpha)
        1    0.000    0.000    0.013    0.013 multiarray.py:1(<module>)
       66    0.000    0.000    0.001    0.000 lines.py:1204(set_markerfacecoloralt)
       66    0.000    0.000    0.000    0.000 lines.py:631(set_data)
       32    0.000    0.000    0.001    0.000 transforms.py:1732(transform_path_affine)
       20    0.000    0.000    0.000    0.000 {built-in method zlib.compressobj}
        1    0.000    0.000    0.000    0.000 rrule.py:2(<module>)
       71    0.000    0.000    0.000    0.000 transforms.py:319(xmax)
       34    0.000    0.000    0.000    0.000 inspect.py:1840(_signature_bound_method)
        1    0.000    0.000    0.000    0.000 pickle.py:407(_Pickler)
       80    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(ndim)
      112    0.000    0.000    0.009    0.000 _methods.py:42(_amin)
       30    0.000    0.000    0.000    0.000 posixpath.py:228(expanduser)
       68    0.000    0.000    0.000    0.000 stride_tricks.py:536(<listcomp>)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:45(destroy)
       20    0.000    0.000    0.000    0.000 enum.py:618(_find_new_)
       25    0.000    0.000    0.002    0.000 pyparsing.py:1283(_trim_arity)
       54    0.000    0.000    0.000    0.000 pyparsing.py:3370(__str__)
        9    0.000    0.000    0.000    0.000 transforms.py:369(size)
       57    0.000    0.000    0.000    0.000 transforms.py:2236(get_matrix)
      126    0.000    0.000    0.000    0.000 colors.py:704(__init__)
       75    0.000    0.000    0.000    0.000 lines.py:33(_get_dash_pattern)
       52    0.000    0.000    0.000    0.000 core.py:889(__init__)
      309    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
    19/10    0.000    0.000    0.000    0.000 units.py:192(get_converter)
      276    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
       10    0.000    0.000    0.000    0.000 _base.py:800(get_yaxis_text1_transform)
        1    0.000    0.000    0.014    0.014 mathtext.py:1(<module>)
      343    0.000    0.000    0.000    0.000 text.py:852(get_text)
        1    0.000    0.000    0.000    0.000 __init__.py:926(<dictcomp>)
       63    0.000    0.000    0.001    0.000 colors.py:829(reversed)
      112    0.000    0.000    0.000    0.000 backend_bases.py:993(get_hatch_path)
      269    0.000    0.000    0.000    0.000 inspect.py:73(isclass)
   189/94    0.000    0.000    0.001    0.000 abc.py:121(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 _base.py:174(_process_plot_var_args)
       31    0.000    0.000    0.001    0.000 pathlib.py:1079(__new__)
       21    0.000    0.000    0.000    0.000 core.py:2817(__new__)
        6    0.000    0.000    0.000    0.000 numeric.py:2514(extend_all)
       21    0.000    0.000    0.002    0.000 pyparsing.py:1518(setParseAction)
      257    0.000    0.000    0.000    0.000 backend_pdf.py:373(pdfRepr)
       66    0.000    0.000    0.000    0.000 lines.py:1302(set_dash_joinstyle)
      204    0.000    0.000    0.000    0.000 stride_tricks.py:540(<genexpr>)
       80    0.000    0.000    0.000    0.000 fromnumeric.py:3127(ndim)
       66    0.000    0.000    0.001    0.000 pyparsing.py:2138(__add__)
       16    0.000    0.000    0.002    0.000 scale.py:106(set_default_locators_and_formatters)
       24    0.000    0.000    0.003    0.000 ticker.py:247(format_ticks)
      114    0.000    0.000    0.000    0.000 transforms.py:249(x0)
       17    0.000    0.000    0.000    0.000 _backend_pdf_ps.py:39(track)
       55    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(cumsum)
       24    0.000    0.000    0.001    0.000 traceback.py:200(extract_stack)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7fbf225d8040}
      263    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.002    0.002 _add_newdocs.py:1(<module>)
      192    0.000    0.000    0.000    0.000 backend_bases.py:154(close_group)
       84    0.000    0.000    0.001    0.000 {method 'sum' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 _methods.py:195(_var)
       20    0.000    0.000    0.000    0.000 enum.py:164(__prepare__)
       10    0.000    0.000    0.000    0.000 bmm.py:5(__init__)
       12    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.count_bboxes_overlapping_bbox}
      356    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
       20    0.000    0.000    0.001    0.000 backend_pdf.py:490(_writeHeader)
       17    0.000    0.000    0.002    0.000 backend_pdf.py:744(fontName)
       48    0.000    0.000    0.000    0.000 _methods.py:101(_clip_dep_is_byte_swapped)
        1    0.000    0.000    0.003    0.003 backend_bases.py:199(draw_path_collection)
      153    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:621(_validate_hash_pyc)
       24    0.000    0.000    0.000    0.000 fromnumeric.py:2539(ptp)
       60    0.000    0.000    0.001    0.000 transforms.py:334(max)
       95    0.000    0.000    0.000    0.000 backend_bases.py:962(set_linewidth)
       68    0.000    0.000    0.000    0.000 lines.py:716(set_transform)
       85    0.000    0.000    0.000    0.000 text.py:231(get_rotation)
        6    0.000    0.000    0.000    0.000 __init__.py:798(__init__)
        1    0.000    0.000    0.006    0.006 pyparsing.py:6398(pyparsing_common)
       92    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       60    0.000    0.000    0.001    0.000 transforms.py:329(min)
        5    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.update_path_extents}
       20    0.000    0.000    0.000    0.000 deprecation.py:372(<listcomp>)
       41    0.000    0.000    0.000    0.000 units.py:58(_is_natively_supported)
       32    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
       37    0.000    0.000    0.000    0.000 pyparsing.py:3339(parseImpl)
        1    0.000    0.000    0.000    0.000 lines.py:200(Line2D)
      236    0.000    0.000    0.000    0.000 _base.py:640(<genexpr>)
      193    0.000    0.000    0.000    0.000 artist.py:194(axes)
        1    0.000    0.000    0.011    0.011 backend_qt5.py:600(_get_toolbar)
       72    0.000    0.000    0.000    0.000 lines.py:618(axes)
        3    0.000    0.000    0.007    0.002 axis.py:2051(_update_label_position)
        1    0.000    0.000    0.000    0.000 format.py:1(<module>)
       55    0.000    0.000    0.001    0.000 fromnumeric.py:2458(cumsum)
       26    0.000    0.000    0.001    0.000 transforms.py:1912(clear)
      192    0.000    0.000    0.000    0.000 artist.py:571(get_gid)
       60    0.000    0.000    0.003    0.000 legend.py:1048(<genexpr>)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
      149    0.000    0.000    0.000    0.000 deprecation.py:112(deprecated)
      236    0.000    0.000    0.000    0.000 _base.py:638(<genexpr>)
       46    0.000    0.000    0.001    0.000 abc.py:105(__new__)
      358    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       17    0.000    0.000    0.001    0.000 backend_pdf.py:1982(_setup_textpos)
       66    0.000    0.000    0.000    0.000 lines.py:1360(set_solid_capstyle)
       12    0.000    0.000    0.003    0.000 axis.py:1281(get_majorticklocs)
        2    0.000    0.000    0.006    0.003 shape_base.py:1(<module>)
       18    0.000    0.000    0.006    0.000 backend_agg.py:131(draw_path)
       24    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:55(add_newdoc_for_scalar_type)
        1    0.000    0.000    0.000    0.000 TiffTags.py:359(_populate)
       16    0.000    0.000    0.000    0.000 ticker.py:2161(_staircase)
       16    0.000    0.000    0.002    0.000 rcsetup.py:843(cycler)
       26    0.000    0.000    0.010    0.000 __init__.py:868(rc_params_from_file)
       14    0.000    0.000    0.003    0.000 axis.py:1345(_copy_tick_props)
      302    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
       40    0.000    0.000    0.000    0.000 rcsetup.py:63(<dictcomp>)
       56    0.000    0.000    0.000    0.000 inspect.py:2564(replace)
      107    0.000    0.000    0.000    0.000 rcsetup.py:65(__call__)
       27    0.000    0.000    0.000    0.000 weakref.py:47(__new__)
        8    0.000    0.000    0.000    0.000 _base.py:4036(get_children)
      130    0.000    0.000    0.000    0.000 enum.py:12(_is_descriptor)
       45    0.000    0.000    0.001    0.000 backend_pdf.py:2231(new_gc)
        1    0.000    0.000    0.000    0.000 __init__.py:199(disconnect)
        1    0.000    0.000    0.008    0.008 dates.py:1(<module>)
      275    0.000    0.000    0.000    0.000 __init__.py:807(<listcomp>)
       33    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1597(path_hook_for_FileFinder)
       48    0.000    0.000    0.000    0.000 lines.py:913(get_markeredgecolor)
       23    0.000    0.000    0.000    0.000 transforms.py:357(width)
      102    0.000    0.000    0.000    0.000 lines.py:503(get_fillstyle)
      306    0.000    0.000    0.000    0.000 rcsetup.py:1043(_convert_validator_spec)
        2    0.000    0.000    0.001    0.000 _base.py:2512(handle_single_axis)
        1    0.000    0.000    0.144    0.144 figure.py:2169(savefig)
      105    0.000    0.000    0.000    0.000 traceback.py:292(walk_stack)
       30    0.000    0.000    0.000    0.000 getlimits.py:41(<lambda>)
      126    0.000    0.000    0.000    0.000 axis.py:747(get_transform)
        1    0.000    0.000    0.095    0.095 backend_bases.py:1600(wrapper)
